Timetable analysis for timetable: 'Thameslink Core Monday 29.06.2026' in conjunction with railway: 'Thameslink Core'
See user manual or on-screen help section 5.12 for detailed information.


Arrival & pass analysis: an asterisk means that the number of same approach code arrivals and passes is equal to or greater than the number of platforms.
If the total number of arrivals and passes at the same time exceeds the number of platforms the 'Trains present at location analysis' will show an asterisk.

Location,Number of,Number of,Services arriving within 1 minute with their arrival times and approach codes
,Platforms,Trains

Blackfriars,4,2,9L24,19:16,A,9Y51 (Repeat 3),19:15,B
Blackfriars,4,2,9S00 (Repeat 26),19:21,A,9V19 (Repeat 24),19:20,B
Blackfriars,4,2,9J01 (Repeat 27),19:23,A,9V10 (Repeat 26),19:23,B
Blackfriars,4,2,3O31,19:25,A,9R56 (First service),19:26,B
Blackfriars,4,2,9T01 (Repeat 28),19:28,A,9Y52,19:29,B
Blackfriars,4,2,9J08 (Repeat 26),19:36,A,9O17 (Repeat 25),19:35,B
Blackfriars,4,2,9O10 (Repeat 26),19:38,A,9S01 (Repeat 27),19:38,B
Blackfriars,4,2,9P11 (Repeat 23),19:40,A,9T00 (Repeat 26),19:41,B
Blackfriars,4,2,9L66,19:46,A,9Y51 (Repeat 4),19:45,B
Blackfriars,4,2,9S00 (Repeat 27),19:51,A,9V19 (Repeat 25),19:50,B
Blackfriars,4,2,9J01 (Repeat 28),19:53,A,9V10 (Repeat 27),19:53,B
Blackfriars,4,2,9T01 (Repeat 29),19:58,A,9Y54,19:59,B
Blackfriars,4,2,9J08 (Repeat 27),20:06,A,9O17 (Repeat 26),20:05,B
Blackfriars,4,2,9O10 (Repeat 27),20:08,A,9S57 (First service),20:08,B
Blackfriars,4,2,9P11 (Repeat 24),20:10,A,9T00 (Repeat 27),20:11,B
Blackfriars,4,2,9S56 (First service),20:21,A,9V19 (Repeat 26),20:20,B
Blackfriars,4,2,9J01 (Repeat 29),20:23,A,9V10 (Repeat 28),20:23,B
Blackfriars,4,2,9T01 (Repeat 30),20:28,A,9Y56,20:29,B
Blackfriars,4,2,9J08 (Repeat 28),20:36,A,9O17 (Repeat 27),20:35,B
Blackfriars,4,2,9P61,20:40,A,9T00 (Repeat 28),20:41,B
Blackfriars,4,2,9J01 (Repeat 30),20:53,A,9V10 (Repeat 29),20:53,B
Blackfriars,4,2,9T01 (Repeat 31),20:58,A,9Y58,20:59,B
