Railway: Thameslink Core; Timetable: Thameslink Core Monday 29.06.2026;  Start time: 04:00

Arrives at City Thameslink,08:10,08:40,09:10,09:40,10:10,10:40,11:10,11:40,12:10,12:40,13:10,13:40,14:10,14:40,15:10,15:40,16:10,16:40,17:10,17:40,18:10,18:40,19:10,19:40
Departs from City Thameslink,08:11,08:41,09:11,09:41,10:11,10:41,11:11,11:41,12:11,12:41,13:11,13:41,14:11,14:41,15:11,15:41,16:11,16:41,17:11,17:41,18:11,18:41,19:11,19:41
Arrives at Blackfriars,08:13,08:43,09:13,09:43,10:13,10:43,11:13,11:43,12:13,12:43,13:13,13:43,14:13,14:43,15:13,15:43,16:13,16:43,17:13,17:43,18:13,18:43,19:13,19:43
Departs from Blackfriars,08:14,08:44,09:14,09:44,10:14,10:44,11:14,11:44,12:14,12:44,13:14,13:44,14:14,14:44,15:14,15:44,16:14,16:44,17:14,17:44,18:14,18:44,19:14,19:44
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,08:16,08:46,09:16,09:46,10:16,10:46,11:16,11:46,12:16,12:46,13:16,13:46,14:16,14:46,15:16,15:46,16:16,16:46,17:16,17:46,18:16,18:46,19:16,19:46


Bedford - Three Bridges [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9N19

Enters at T/F West Hampstead TL,24:15
Arrives at Kentish Town,24:16
Departs from Kentish Town,24:17
Arrives at St. Pancras,24:23
Departs from St. Pancras,24:24
Passes Kings Cross TL (Closed),24:25
Arrives at Farringdon,24:27
Departs from Farringdon,24:28
Passes City Thameslink,24:29
Arrives at Blackfriars,24:31
Departs from Blackfriars,24:32
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,24:34


Bedford - Three Bridges [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9N01,9N05,9N09

Enters at T/F West Hampstead TL,25:23,26:23,27:23
Arrives at Kentish Town,25:24,26:24,27:24
Departs from Kentish Town,25:25,26:25,27:25
Arrives at St. Pancras,25:31,26:31,27:31
Departs from St. Pancras,25:32,26:32,27:32
Passes Kings Cross TL (Closed),25:33,26:33,27:33
Arrives at Farringdon,25:35,26:35,27:35
Departs from Farringdon,25:36,26:36,27:36
Passes City Thameslink,25:37,26:37,27:37
Arrives at Blackfriars,25:39,26:39,27:39
Departs from Blackfriars,25:40,26:40,27:40
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,25:42,26:42,27:42


Three Bridges - Bedford via. E&C P1 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9W08

Enters at T/F Loughborough Junction,27:29
Passes Elephant & Castle,27:31
Arrives at Blackfriars,27:35
Departs from Blackfriars,27:36
Arrives at City Thameslink,27:37
Departs from City Thameslink,27:38
Passes Farringdon,27:40
Passes Kings Cross TL (Closed),27:42
Arrives at St. Pancras,27:43
Departs from St. Pancras,27:44
Arrives at Kentish Town,27:48
Departs from Kentish Town,27:49
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,27:50


Three Bridges - Bedford via. E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9W12

Enters at T/F Loughborough Junction,04:29
Passes Elephant & Castle,04:31
Arrives at Blackfriars,04:35
Departs from Blackfriars,04:36
Arrives at City Thameslink,04:37
Departs from City Thameslink,04:38
Passes Farringdon,04:40
Passes Kings Cross TL (Closed),04:42
Arrives at St. Pancras,04:43
Departs from St. Pancras,04:44
Arrives at Kentish Town,04:48
Departs from Kentish Town,04:49
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,04:50


Three Bridges - Bedford via. E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9W14

Enters at T/F Loughborough Junction,04:59
Passes Elephant & Castle,05:01
Arrives at Blackfriars,05:05
Departs from Blackfriars,05:06
Arrives at City Thameslink,05:07
Departs from City Thameslink,05:08
Arrives at Farringdon,05:10
Departs from Farringdon,05:11
Passes Kings Cross TL (Closed),05:13
Arrives at St. Pancras,05:14
Departs from St. Pancras,05:16
Passes Kentish Town,05:20
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,05:21


Three Bridges - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R02

Enters at T/F London Bridge,05:56
Arrives at Blackfriars,06:00
Departs from Blackfriars,06:02
Arrives at City Thameslink,06:03
Departs from City Thameslink,06:04
Arrives at Farringdon,06:05
Departs from Farringdon,06:06
Passes Kings Cross TL (Closed),06:09
Arrives at St. Pancras,06:10
Departs from St. Pancras,06:11
Passes Kentish Town,06:15
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,06:16


Three Bridges - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R04

Enters at T/F London Bridge,06:22
Arrives at Blackfriars,06:26
Departs from Blackfriars,06:27
Arrives at City Thameslink,06:28
Departs from City Thameslink,06:29
Arrives at Farringdon,06:30
Departs from Farringdon,06:31
Passes Kings Cross TL (Closed),06:34
Arrives at St. Pancras,06:35
Departs from St. Pancras,06:36
Passes Kentish Town,06:40
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,06:41


Three Bridges - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R16,9R18,9R20,9R22,9R24,9R26,9R28,9R30,9R32,9R34,9R36,9R38,9R40,9R42,9R44,9R46

Enters at T/F London Bridge,09:22,09:52,10:22,10:52,11:22,11:52,12:22,12:52,13:22,13:52,14:22,14:52,15:22,15:52,16:22,16:52
Arrives at Blackfriars,09:26,09:56,10:26,10:56,11:26,11:56,12:26,12:56,13:26,13:56,14:26,14:56,15:26,15:56,16:26,16:56
Departs from Blackfriars,09:27,09:57,10:27,10:57,11:27,11:57,12:27,12:57,13:27,13:57,14:27,14:57,15:27,15:57,16:27,16:57
Arrives at City Thameslink,09:28,09:58,10:28,10:58,11:28,11:58,12:28,12:58,13:28,13:58,14:28,14:58,15:28,15:58,16:28,16:58
Departs from City Thameslink,09:29,09:59,10:29,10:59,11:29,11:59,12:29,12:59,13:29,13:59,14:29,14:59,15:29,15:59,16:29,16:59
Arrives at Farringdon,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00
Departs from Farringdon,09:31,10:01,10:31,11:01,11:31,12:01,12:31,13:01,13:31,14:01,14:31,15:01,15:31,16:01,16:31,17:01
Passes Kings Cross TL (Closed),09:34,10:04,10:34,11:04,11:34,12:04,12:34,13:04,13:34,14:04,14:34,15:04,15:34,16:04,16:34,17:04
Arrives at St. Pancras,09:35,10:05,10:35,11:05,11:35,12:05,12:35,13:05,13:35,14:05,14:35,15:05,15:35,16:05,16:35,17:05
Departs from St. Pancras,09:36,10:06,10:36,11:06,11:36,12:06,12:36,13:06,13:36,14:06,14:36,15:06,15:36,16:06,16:36,17:06
Passes Kentish Town,09:40,10:10,10:40,11:10,11:40,12:10,12:40,13:10,13:40,14:10,14:40,15:10,15:40,16:10,16:40,17:10
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,09:41,10:11,10:41,11:11,11:41,12:11,12:41,13:11,13:41,14:11,14:41,15:11,15:41,16:11,16:41,17:11


Three Bridges - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R92,9R94

Enters at T/F London Bridge,17:22,17:52
Arrives at Blackfriars,17:26,17:56
Departs from Blackfriars,17:27,17:57
Arrives at City Thameslink,17:28,17:58
Departs from City Thameslink,17:29,17:59
Arrives at Farringdon,17:30,18:00
Departs from Farringdon,17:31,18:01
Passes Kings Cross TL (Closed),17:34,18:04
Arrives at St. Pancras,17:35,18:05
Departs from St. Pancras,17:36,18:06
Passes Kentish Town,17:40,18:10
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,17:41,18:11


Three Bridges - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R52,9R54

Enters at T/F London Bridge,18:22,18:52
Arrives at Blackfriars,18:26,18:56
Departs from Blackfriars,18:27,18:57
Arrives at City Thameslink,18:28,18:58
Departs from City Thameslink,18:29,18:59
Arrives at Farringdon,18:30,19:00
Departs from Farringdon,18:31,19:01
Passes Kings Cross TL (Closed),18:34,19:04
Arrives at St. Pancras,18:35,19:05
Departs from St. Pancras,18:36,19:06
Passes Kentish Town,18:40,19:10
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,18:41,19:11


Three Bridges - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R64,9R66

Enters at T/F London Bridge,21:22,21:52
Arrives at Blackfriars,21:26,21:56
Departs from Blackfriars,21:27,21:57
Arrives at City Thameslink,21:28,21:58
Departs from City Thameslink,21:29,21:59
Arrives at Farringdon,21:30,22:00
Departs from Farringdon,21:31,22:01
Passes Kings Cross TL (Closed),21:34,22:04
Arrives at St. Pancras,21:35,22:05
Departs from St. Pancras,21:36,22:06
Passes Kentish Town,21:40,22:10
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,21:41,22:11


Three Bridges - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9N04

Enters at T/F London Bridge,26:25
Arrives at Blackfriars,26:30
Departs from Blackfriars,26:38
Arrives at City Thameslink,26:39
Departs from City Thameslink,26:40
Passes Farringdon,26:42
Passes Kings Cross TL (Closed),26:44
Arrives at St. Pancras,26:45
Departs from St. Pancras,26:46
Arrives at Kentish Town,26:50
Departs from Kentish Town,26:51
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,26:52


Luton - Sutton via E&C P2 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9V11,9V13,9V15

Enters at T/F West Hampstead TL,05:04,05:34,06:04
Arrives at Kentish Town,05:05,05:35,06:05
Departs from Kentish Town,05:06,05:36,06:06
Arrives at St. Pancras,05:11,05:41,06:11
Departs from St. Pancras,05:12,05:42,06:12
Arrives at Farringdon,05:16,05:46,06:16
Departs from Farringdon,05:17,05:47,06:17
Arrives at City Thameslink,05:18,05:48,06:18
Departs from City Thameslink,05:19,05:49,06:19
Arrives at Blackfriars,05:21,05:51,06:21
Departs from Blackfriars,05:22,05:52,06:22
Arrives at Elephant & Castle,05:24,05:54,06:24
Departs from Elephant & Castle,05:25,05:55,06:25
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,05:28,05:58,06:28


Luton - Sutton via E&C P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9O15

Enters at T/F West Hampstead TL,06:15
Arrives at Kentish Town,06:16
Departs from Kentish Town,06:17
Arrives at St. Pancras,06:23
Departs from St. Pancras,06:27
Arrives at Farringdon,06:31
Departs from Farringdon,06:32
Arrives at City Thameslink,06:33
Departs from City Thameslink,06:34
Arrives at Blackfriars,06:36
Departs from Blackfriars,06:37
Arrives at Elephant & Castle,06:39
Departs from Elephant & Castle,06:40
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,06:43


St. Albans City - Sutton via E&C P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9O17,9O19,9O21,9O23,9O25,9O27,9O29,9O31,9O33,9O35,9O37,9O39,9O41,9O43,9O45,9O47,9O49,9O51,9O53,9O55,9O57,9O59,9O61,9O63,9O65,9O67,9O69,9O71,9O73,9O75,9O77,9O79

Enters at T/F West Hampstead TL,06:50,07:20,07:50,08:20,08:50,09:20,09:50,10:20,10:50,11:20,11:50,12:20,12:50,13:20,13:50,14:20,14:50,15:20,15:50,16:20,16:50,17:20,17:50,18:20,18:50,19:20,19:50,20:20,20:50,21:20,21:50,22:20
Arrives at Kentish Town,06:51,07:21,07:51,08:21,08:51,09:21,09:51,10:21,10:51,11:21,11:51,12:21,12:51,13:21,13:51,14:21,14:51,15:21,15:51,16:21,16:51,17:21,17:51,18:21,18:51,19:21,19:51,20:21,20:51,21:21,21:51,22:21
Departs from Kentish Town,06:52,07:22,07:52,08:22,08:52,09:22,09:52,10:22,10:52,11:22,11:52,12:22,12:52,13:22,13:52,14:22,14:52,15:22,15:52,16:22,16:52,17:22,17:52,18:22,18:52,19:22,19:52,20:22,20:52,21:22,21:52,22:22
Arrives at St. Pancras,06:56,07:26,07:56,08:26,08:56,09:26,09:56,10:26,10:56,11:26,11:56,12:26,12:56,13:26,13:56,14:26,14:56,15:26,15:56,16:26,16:56,17:26,17:56,18:26,18:56,19:26,19:56,20:26,20:56,21:26,21:56,22:26
Departs from St. Pancras,06:57,07:27,07:57,08:27,08:57,09:27,09:57,10:27,10:57,11:27,11:57,12:27,12:57,13:27,13:57,14:27,14:57,15:27,15:57,16:27,16:57,17:27,17:57,18:27,18:57,19:27,19:57,20:27,20:57,21:27,21:57,22:27
Passes Kings Cross TL (Closed),06:58,07:28,07:58,08:28,08:58,09:28,09:58,10:28,10:58,11:28,11:58,12:28,12:58,13:28,13:58,14:28,14:58,15:28,15:58,16:28,16:58,17:28,17:58,18:28,18:58,19:28,19:58,20:28,20:58,21:28,21:58,22:28
Arrives at Farringdon,07:01,07:31,08:01,08:31,09:01,09:31,10:01,10:31,11:01,11:31,12:01,12:31,13:01,13:31,14:01,14:31,15:01,15:31,16:01,16:31,17:01,17:31,18:01,18:31,19:01,19:31,20:01,20:31,21:01,21:31,22:01,22:31
Departs from Farringdon,07:02,07:32,08:02,08:32,09:02,09:32,10:02,10:32,11:02,11:32,12:02,12:32,13:02,13:32,14:02,14:32,15:02,15:32,16:02,16:32,17:02,17:32,18:02,18:32,19:02,19:32,20:02,20:32,21:02,21:32,22:02,22:32
Arrives at City Thameslink,07:03,07:33,08:03,08:33,09:03,09:33,10:03,10:33,11:03,11:33,12:03,12:33,13:03,13:33,14:03,14:33,15:03,15:33,16:03,16:33,17:03,17:33,18:03,18:33,19:03,19:33,20:03,20:33,21:03,21:33,22:03,22:33
Departs from City Thameslink,07:04,07:34,08:04,08:34,09:04,09:34,10:04,10:34,11:04,11:34,12:04,12:34,13:04,13:34,14:04,14:34,15:04,15:34,16:04,16:34,17:04,17:34,18:04,18:34,19:04,19:34,20:04,20:34,21:04,21:34,22:04,22:34
Arrives at Blackfriars,07:05,07:35,08:05,08:35,09:05,09:35,10:05,10:35,11:05,11:35,12:05,12:35,13:05,13:35,14:05,14:35,15:05,15:35,16:05,16:35,17:05,17:35,18:05,18:35,19:05,19:35,20:05,20:35,21:05,21:35,22:05,22:35
Departs from Blackfriars,07:06,07:36,08:06,08:36,09:06,09:36,10:06,10:36,11:06,11:36,12:06,12:36,13:06,13:36,14:06,14:36,15:06,15:36,16:06,16:36,17:06,17:36,18:06,18:36,19:06,19:36,20:06,20:36,21:06,21:36,22:06,22:36
Arrives at Elephant & Castle,07:09,07:39,08:09,08:39,09:09,09:39,10:09,10:39,11:09,11:39,12:09,12:39,13:09,13:39,14:09,14:39,15:09,15:39,16:09,16:39,17:09,17:39,18:09,18:39,19:09,19:39,20:09,20:39,21:09,21:39,22:09,22:39
Departs from Elephant & Castle,07:10,07:40,08:10,08:40,09:10,09:40,10:10,10:40,11:10,11:40,12:10,12:40,13:10,13:40,14:10,14:40,15:10,15:40,16:10,16:40,17:10,17:40,18:10,18:40,19:10,19:40,20:10,20:40,21:10,21:40,22:10,22:40
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,07:13,07:43,08:13,08:43,09:13,09:43,10:13,10:43,11:13,11:43,12:13,12:43,13:13,13:43,14:13,14:43,15:13,15:43,16:13,16:43,17:13,17:43,18:13,18:43,19:13,19:43,20:13,20:43,21:13,21:43,22:13,22:43


St. Albans City - Sutton via E&C P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9V19,9V21,9V23,9V25,9V27,9V29,9V31,9V33,9V35,9V37,9V39,9V41,9V43,9V45,9V47,9V49,9V51,9V53,9V55,9V57,9V59,9V61,9V63,9V65,9V67,9V69,9V71,9V73,9V75,9V77,9V79

Enters at T/F West Hampstead TL,07:05,07:35,08:05,08:35,09:05,09:35,10:05,10:35,11:05,11:35,12:05,12:35,13:05,13:35,14:05,14:35,15:05,15:35,16:05,16:35,17:05,17:35,18:05,18:35,19:05,19:35,20:05,20:35,21:05,21:35,22:05
Arrives at Kentish Town,07:06,07:36,08:06,08:36,09:06,09:36,10:06,10:36,11:06,11:36,12:06,12:36,13:06,13:36,14:06,14:36,15:06,15:36,16:06,16:36,17:06,17:36,18:06,18:36,19:06,19:36,20:06,20:36,21:06,21:36,22:06
Departs from Kentish Town,07:07,07:37,08:07,08:37,09:07,09:37,10:07,10:37,11:07,11:37,12:07,12:37,13:07,13:37,14:07,14:37,15:07,15:37,16:07,16:37,17:07,17:37,18:07,18:37,19:07,19:37,20:07,20:37,21:07,21:37,22:07
Arrives at St. Pancras,07:11,07:41,08:11,08:41,09:11,09:41,10:11,10:41,11:11,11:41,12:11,12:41,13:11,13:41,14:11,14:41,15:11,15:41,16:11,16:41,17:11,17:41,18:11,18:41,19:11,19:41,20:11,20:41,21:11,21:41,22:11
Departs from St. Pancras,07:12,07:42,08:12,08:42,09:12,09:42,10:12,10:42,11:12,11:42,12:12,12:42,13:12,13:42,14:12,14:42,15:12,15:42,16:12,16:42,17:12,17:42,18:12,18:42,19:12,19:42,20:12,20:42,21:12,21:42,22:12
Passes Kings Cross TL (Closed),07:13,07:43,08:13,08:43,09:13,09:43,10:13,10:43,11:13,11:43,12:13,12:43,13:13,13:43,14:13,14:43,15:13,15:43,16:13,16:43,17:13,17:43,18:13,18:43,19:13,19:43,20:13,20:43,21:13,21:43,22:13
Arrives at Farringdon,07:16,07:46,08:16,08:46,09:16,09:46,10:16,10:46,11:16,11:46,12:16,12:46,13:16,13:46,14:16,14:46,15:16,15:46,16:16,16:46,17:16,17:46,18:16,18:46,19:16,19:46,20:16,20:46,21:16,21:46,22:16
Departs from Farringdon,07:17,07:47,08:17,08:47,09:17,09:47,10:17,10:47,11:17,11:47,12:17,12:47,13:17,13:47,14:17,14:47,15:17,15:47,16:17,16:47,17:17,17:47,18:17,18:47,19:17,19:47,20:17,20:47,21:17,21:47,22:17
Arrives at City Thameslink,07:18,07:48,08:18,08:48,09:18,09:48,10:18,10:48,11:18,11:48,12:18,12:48,13:18,13:48,14:18,14:48,15:18,15:48,16:18,16:48,17:18,17:48,18:18,18:48,19:18,19:48,20:18,20:48,21:18,21:48,22:18
Departs from City Thameslink,07:19,07:49,08:19,08:49,09:19,09:49,10:19,10:49,11:19,11:49,12:19,12:49,13:19,13:49,14:19,14:49,15:19,15:49,16:19,16:49,17:19,17:49,18:19,18:49,19:19,19:49,20:19,20:49,21:19,21:49,22:19
Arrives at Blackfriars,07:20,07:50,08:20,08:50,09:20,09:50,10:20,10:50,11:20,11:50,12:20,12:50,13:20,13:50,14:20,14:50,15:20,15:50,16:20,16:50,17:20,17:50,18:20,18:50,19:20,19:50,20:20,20:50,21:20,21:50,22:20
Departs from Blackfriars,07:21,07:51,08:21,08:51,09:21,09:51,10:21,10:51,11:21,11:51,12:21,12:51,13:21,13:51,14:21,14:51,15:21,15:51,16:21,16:51,17:21,17:51,18:21,18:51,19:21,19:51,20:21,20:51,21:21,21:51,22:21
Arrives at Elephant & Castle,07:24,07:54,08:24,08:54,09:24,09:54,10:24,10:54,11:24,11:54,12:24,12:54,13:24,13:54,14:24,14:54,15:24,15:54,16:24,16:54,17:24,17:54,18:24,18:54,19:24,19:54,20:24,20:54,21:24,21:54,22:24
Departs from Elephant & Castle,07:25,07:55,08:25,08:55,09:25,09:55,10:25,10:55,11:25,11:55,12:25,12:55,13:25,13:55,14:25,14:55,15:25,15:55,16:25,16:55,17:25,17:55,18:25,18:55,19:25,19:55,20:25,20:55,21:25,21:55,22:25
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,07:28,07:58,08:28,08:58,09:28,09:58,10:28,10:58,11:28,11:58,12:28,12:58,13:28,13:58,14:28,14:58,15:28,15:58,16:28,16:58,17:28,17:58,18:28,18:58,19:28,19:58,20:28,20:58,21:28,21:58,22:28


Sutton - St. Albans via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9V10,9V12,9V14,9V16,9V18,9V20,9V22,9V24,9V26,9V28,9V30,9V32,9V34,9V36,9V38,9V40,9V42,9V44,9V46,9V48,9V50,9V52,9V54,9V56,9V58,9V60,9V62,9V64,9V66,9V68,9V70,9V72

Enters at T/F Loughborough Junction,06:16,06:46,07:16,07:46,08:16,08:46,09:16,09:46,10:16,10:46,11:16,11:46,12:16,12:46,13:16,13:46,14:16,14:46,15:16,15:46,16:16,16:46,17:16,17:46,18:16,18:46,19:16,19:46,20:16,20:46,21:16,21:46
Arrives at Elephant & Castle,06:18,06:48,07:18,07:48,08:18,08:48,09:18,09:48,10:18,10:48,11:18,11:48,12:18,12:48,13:18,13:48,14:18,14:48,15:18,15:48,16:18,16:48,17:18,17:48,18:18,18:48,19:18,19:48,20:18,20:48,21:18,21:48
Departs from Elephant & Castle,06:19,06:49,07:19,07:49,08:19,08:49,09:19,09:49,10:19,10:49,11:19,11:49,12:19,12:49,13:19,13:49,14:19,14:49,15:19,15:49,16:19,16:49,17:19,17:49,18:19,18:49,19:19,19:49,20:19,20:49,21:19,21:49
Arrives at Blackfriars,06:23,06:53,07:23,07:53,08:23,08:53,09:23,09:53,10:23,10:53,11:23,11:53,12:23,12:53,13:23,13:53,14:23,14:53,15:23,15:53,16:23,16:53,17:23,17:53,18:23,18:53,19:23,19:53,20:23,20:53,21:23,21:53
Departs from Blackfriars,06:24,06:54,07:24,07:54,08:24,08:54,09:24,09:54,10:24,10:54,11:24,11:54,12:24,12:54,13:24,13:54,14:24,14:54,15:24,15:54,16:24,16:54,17:24,17:54,18:24,18:54,19:24,19:54,20:24,20:54,21:24,21:54
Arrives at City Thameslink,06:25,06:55,07:25,07:55,08:25,08:55,09:25,09:55,10:25,10:55,11:25,11:55,12:25,12:55,13:25,13:55,14:25,14:55,15:25,15:55,16:25,16:55,17:25,17:55,18:25,18:55,19:25,19:55,20:25,20:55,21:25,21:55
Departs from City Thameslink,06:26,06:56,07:26,07:56,08:26,08:56,09:26,09:56,10:26,10:56,11:26,11:56,12:26,12:56,13:26,13:56,14:26,14:56,15:26,15:56,16:26,16:56,17:26,17:56,18:26,18:56,19:26,19:56,20:26,20:56,21:26,21:56
Arrives at Farringdon,06:27,06:57,07:27,07:57,08:27,08:57,09:27,09:57,10:27,10:57,11:27,11:57,12:27,12:57,13:27,13:57,14:27,14:57,15:27,15:57,16:27,16:57,17:27,17:57,18:27,18:57,19:27,19:57,20:27,20:57,21:27,21:57
Departs from Farringdon,06:28,06:58,07:28,07:58,08:28,08:58,09:28,09:58,10:28,10:58,11:28,11:58,12:28,12:58,13:28,13:58,14:28,14:58,15:28,15:58,16:28,16:58,17:28,17:58,18:28,18:58,19:28,19:58,20:28,20:58,21:28,21:58
Passes Kings Cross TL (Closed),06:31,07:01,07:31,08:01,08:31,09:01,09:31,10:01,10:31,11:01,11:31,12:01,12:31,13:01,13:31,14:01,14:31,15:01,15:31,16:01,16:31,17:01,17:31,18:01,18:31,19:01,19:31,20:01,20:31,21:01,21:31,22:01
Arrives at St. Pancras,06:32,07:02,07:32,08:02,08:32,09:02,09:32,10:02,10:32,11:02,11:32,12:02,12:32,13:02,13:32,14:02,14:32,15:02,15:32,16:02,16:32,17:02,17:32,18:02,18:32,19:02,19:32,20:02,20:32,21:02,21:32,22:02
Departs from St. Pancras,06:33,07:03,07:33,08:03,08:33,09:03,09:33,10:03,10:33,11:03,11:33,12:03,12:33,13:03,13:33,14:03,14:33,15:03,15:33,16:03,16:33,17:03,17:33,18:03,18:33,19:03,19:33,20:03,20:33,21:03,21:33,22:03
Arrives at Kentish Town,06:37,07:07,07:37,08:07,08:37,09:07,09:37,10:07,10:37,11:07,11:37,12:07,12:37,13:07,13:37,14:07,14:37,15:07,15:37,16:07,16:37,17:07,17:37,18:07,18:37,19:07,19:37,20:07,20:37,21:07,21:37,22:07
Departs from Kentish Town,06:38,07:08,07:38,08:08,08:38,09:08,09:38,10:08,10:38,11:08,11:38,12:08,12:38,13:08,13:38,14:08,14:38,15:08,15:38,16:08,16:38,17:08,17:38,18:08,18:38,19:08,19:38,20:08,20:38,21:08,21:38,22:08
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,06:39,07:09,07:39,08:09,08:39,09:09,09:39,10:09,10:39,11:09,11:39,12:09,12:39,13:09,13:39,14:09,14:39,15:09,15:39,16:09,16:39,17:09,17:39,18:09,18:39,19:09,19:39,20:09,20:39,21:09,21:39,22:09


Sutton - St. Albans via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9O10,9O12,9O14,9O16,9O18,9O20,9O22,9O24,9O26,9O28,9O30,9O32,9O34,9O36,9O38,9O40,9O42,9O44,9O46,9O48,9O50,9O52,9O54,9O56,9O58,9O60,9O62,9O64,9O66,9O68,9O70

Enters at T/F Loughborough Junction,06:31,07:01,07:31,08:01,08:31,09:01,09:31,10:01,10:31,11:01,11:31,12:01,12:31,13:01,13:31,14:01,14:31,15:01,15:31,16:01,16:31,17:01,17:31,18:01,18:31,19:01,19:31,20:01,20:31,21:01,21:31
Arrives at Elephant & Castle,06:33,07:03,07:33,08:03,08:33,09:03,09:33,10:03,10:33,11:03,11:33,12:03,12:33,13:03,13:33,14:03,14:33,15:03,15:33,16:03,16:33,17:03,17:33,18:03,18:33,19:03,19:33,20:03,20:33,21:03,21:33
Departs from Elephant & Castle,06:34,07:04,07:34,08:04,08:34,09:04,09:34,10:04,10:34,11:04,11:34,12:04,12:34,13:04,13:34,14:04,14:34,15:04,15:34,16:04,16:34,17:04,17:34,18:04,18:34,19:04,19:34,20:04,20:34,21:04,21:34
Arrives at Blackfriars,06:38,07:08,07:38,08:08,08:38,09:08,09:38,10:08,10:38,11:08,11:38,12:08,12:38,13:08,13:38,14:08,14:38,15:08,15:38,16:08,16:38,17:08,17:38,18:08,18:38,19:08,19:38,20:08,20:38,21:08,21:38
Departs from Blackfriars,06:39,07:09,07:39,08:09,08:39,09:09,09:39,10:09,10:39,11:09,11:39,12:09,12:39,13:09,13:39,14:09,14:39,15:09,15:39,16:09,16:39,17:09,17:39,18:09,18:39,19:09,19:39,20:09,20:39,21:09,21:39
Arrives at City Thameslink,06:40,07:10,07:40,08:10,08:40,09:10,09:40,10:10,10:40,11:10,11:40,12:10,12:40,13:10,13:40,14:10,14:40,15:10,15:40,16:10,16:40,17:10,17:40,18:10,18:40,19:10,19:40,20:10,20:40,21:10,21:40
Departs from City Thameslink,06:41,07:11,07:41,08:11,08:41,09:11,09:41,10:11,10:41,11:11,11:41,12:11,12:41,13:11,13:41,14:11,14:41,15:11,15:41,16:11,16:41,17:11,17:41,18:11,18:41,19:11,19:41,20:11,20:41,21:11,21:41
